name,chinese,english
WKA5OygbEKI_14,他作为变色龙非常有娱乐性。,UH HES SUPER ENTERTAINING AS THE CHAMELEON
WKA5OygbEKI_15,我是说，约翰尼·德普是一位出色的配音演员，所以，呃，他，他是，我认为他是一位非常棒的配音演员。,I MEAN JOHNNY DEPPS A WONDERFUL VOICE ACTOR SO UM HE HES I DO HES AN INCREDIBLE VOICE ACTOR
WKA5OygbEKI_16,就像那真的是电影的最佳部分，就是听他模仿所有这些不同的声音。,LIKE THATS REALLY THE BEST PART OF THE MOVIE IS LISTENING TO HIM UH PULL OFF ALL THESE DIFFERENT VOICES
WKA5OygbEKI_17,并且它真的是一只非常古怪的小变色龙,AND BE THIS REALLY QUIRKY LITTLE CHAMELEON
WKA5OygbEKI_18,嗯，我，我会，是的，我会推荐它，如果你有小孩子的话。,UM I I WOULD YEAH I WOULD RECOMMEND IT IF YOU HAVE LITTLE KIDS
WKA5OygbEKI_19,但是，如果你真的没有任何小朋友，呃，这听起来真的很变态，你是和小孩子有关系的，嗯，带他们去看电影，呃，我不会一个人去看的。,BUT IF YOU DONT REALLY HAVE ANY SMALL FRIENDS UH THAT SOUNDED REALLY PERVERTED SMALL CHILDREN THAT YOU ARE RELATED TO UM TO TAKE TO THE MOVIES UH I WOULDNT GO SEE IT BY MYSELF
WKA5OygbEKI_20,我肯定会买它,I DEFINITELY WILL BUY IT
WKA5OygbEKI_21,但是，我觉得用我得到的免费电影票去看它是值得的。,BUT UH IT WAS WORTH THE FREE MOVIE PASSES THAT I USED ON IT
WKA5OygbEKI_22,感谢你耐心听我絮叨,AND THANKS FOR LISTENING TO ME RAMBLE
X3j2zQgwYgE_1,不太好,NOT GREAT
X3j2zQgwYgE_2,叹气，我真的觉得这部电影缺少的是那种幽默和机智，这是其他《怪物史莱克》电影所具有的。,SIGH I REALLY THINK WHAT THIS WAS MISSING WAS THAT HUMOR AND THAT WIT THAT THAN THE OTHER SHREK MOVIES
X3j2zQgwYgE_3,呃，它就是不在那里。,UM ITS JUST NOT THERE
X3j2zQgwYgE_4,它没关系,ITS OKAY
X3j2zQgwYgE_5,但实际上并不美好,BUT ITS REALLY NOT WONDERFUL
X3j2zQgwYgE_6,没有什么值得急着去看的,NOTHING TO RUSH OUT AND SEE
X3j2zQgwYgE_7,现在没有很多儿童电影上映。,THERE ARENT A LOT OF KIDS MOVIES OUT RIGHT NOW SO
X3j2zQgwYgE_8,我猜通常《怪物史莱克》是给成人看的,AND I GUESS NORMALLY SHREK IS FOR ADULTS
X3j2zQgwYgE_9,但是你知道，非常缺乏活力。,BUT LACK YOU KNOW VERY LACKLUSTER
X3j2zQgwYgE_10,笑而不语，事先警告，期望不高,CHUCKLE BE FOREWARNED LOW EXPECTATIONS
X3j2zQgwYgE_11,好的，现在已经很晚了。,OKAY AND NOW ITS LATE
ZAIRrfG22O0_1,节省你的钱，等到它出租时再说。,SAVE YOUR MONEY WAIT TIL IT COMES OUT ON RENTAL
ZAIRrfG22O0_2,对我来说，这就是浪费时间。,FOR ME IT WAS A WASTE OF TIME
ZAIRrfG22O0_3,有几句有趣的台词,THERE WERE A FEW FUNNY LINES
ZAIRrfG22O0_4,但是一个小时后，我只是说够了，我不得不走出去。,BUT AFTER AN HOUR I JUST SAID ENOUGH I HAD TO WALK OUT
ZAIRrfG22O0_5,电影院给了我一张未来电影的免费票，我对此非常感激。,THE MOVIE THEATRE GAVE ME CREDIT TO A FUTURE MOVIE SO THAT I APPRECIATE IT
ZAIRrfG22O0_6,如果你喜欢本·斯蒂勒在《博物馆奇妙夜》中的那种电影，那么你可能会喜欢这样的东西。,UH IF YOU LIKE THE KIND OF MOVIE THAT BEN STILLER DID A NIGHT AT THE MUSEUM THEN YOU PROBABLY WOULD LIKE SOMETHING UH LIKE THIS
ZAIRrfG22O0_7,如果你不喜欢那种类型的电影，那我真的不认为你会喜欢这个。,UH IF YOU DIDNT LIKE THAT TYPE OF MOVIE THEN I REALLY DONT THINK YOURE GONNA LIKE THIS AT ALL
ZAIRrfG22O0_8,你最好还是省下你的钱，等它出来的时候再租来看吧。,AND YOURE BETTER OFF SAVING YOUR MONEY UH AND MAYBE RENTING IT WHEN IT COMES OUT ON UH VIDEO SO
ZAIRrfG22O0_9,但是，肯定有比《动物园管理员》更好的电影可以去看。,BUT UH THERES DEFINITELY FAR BETTER MOVIES THAT YOU CAN UH GO SEE THAN UM TONGUE CLICKING THAN ZOOKEEPER
ZUXBRvtny7o_1,九十九放映加上我是第四号，你不可能出错。,NINE NINETY SCREENING PLUS I AM NUMBER FOUR YOU CANT GO WRONG WITH THAT
ZUXBRvtny7o_2,我并不期待看这部电影,I WAS NOT LOOKING FORWARD TO SEE THIS MOVIE
ZUXBRvtny7o_3,但是我去了，我真的喜欢这部电影,BUT I WENT AND I DIG THIS MOVIE
ZUXBRvtny7o_4,我很高兴看到它,I WAS HAPPY TO SEE IT
ZUXBRvtny7o_5,另外，我过得很开心,PLUS I HAD A GOOD TIME
ZUXBRvtny7o_6,我想要谈论这部电影的优点。,IM WANTING TO TALK ABOUT THE GOOD THINGS ABOUT THIS MOVIE
ZUXBRvtny7o_7,原声带很好，真的很好，有一些非常棒的歌曲。,THE SOUNDTRACK IS GOOD ITS REALLY GOOD SOME REALLY GREAT SONGS
ZUXBRvtny7o_8,而最好的一点是，所有的两首歌，嗯，不是所有的，但有些歌并没有很好地与场景相连。,AND THE BEST THING ABOUT THAT IS THAT ALL TWO SONGS UM WELL NOT ALL OF THEM BUT SOME OF THE SONGS ARE NOT WELL WELL CONNECTED WITH THE SCENES
ZUXBRvtny7o_9,无论如何，音乐很好。,UM ANYWAYS THE MUSIC IS GOOD
ZUXBRvtny7o_10,结巴是一件好事,ITS STUTTERING THAT IS A GOOD THING
ZUXBRvtny7o_11,我真的很喜欢这部电影的特效。,I REALLY DIG THE SPECIAL EFFECTS OF THIS MOVIE
ZUXBRvtny7o_12,就像在电影的中间部分，它以非常精彩的动作场景开始。,LIKE IN THE MIDDLE OF THE MOVIE IT STARTS WITH REALLY GREAT ACTION SEQUENCES
ZUXBRvtny7o_13,惊人的特效,AMAZING SPECIAL EFFECTS
ZUXBRvtny7o_14,而且结局真的非常非常棒,AND THE ENDING WAS REALLY REALLY GREAT TOO
ZUXBRvtny7o_15,它是我最喜欢的电影部分,ITS IT WAS MY FAVORITE PART OF THE MOVIE
ZUXBRvtny7o_16,这部电影的主要问题是它过于俗气。,THE MAIN PROBLEM OF THIS MOVIE IS THAT THIS MOVIE IS SO CHEESY
ZUXBRvtny7o_17,我是说，这部电影就像是《暮光之城》加上一些科幻元素和动作场面，还有一些讨人喜欢的角色，这些都很重要，伙计们。,I MEAN THE BLOOD IS LIKE TWILIGHT WITH SOME SCIFI WITH SOME ACTION AND WITH LIKABLE CHARACTERS AND THAT THAT IS IMPORTANT GUYS
ZUXBRvtny7o_18,《我是四号》的角色都很讨人喜欢,THE CHARACTERS OF I AM NUMBER FOUR ARE LIKABLE
ZUXBRvtny7o_19,不像暮光之城的角色,NOT LIKE THE CHARACTERS OF OF TWILIGHT
ZUXBRvtny7o_20,结局留有续集的可能性。,UM THE ENDING IS OPEN FOR A SEQUEL
ZUXBRvtny7o_21,嗯，我期待着这部电影的续集。,AND UH I AM LOOKING FORWARD TO SEE A SEQUEL OF THIS MOVIE
ZUXBRvtny7o_22,因为我真的很喜欢这部电影,BECAUSE I REALLY DIG THIS MOVIE
ZUXBRvtny7o_23,我真的很喜欢这部电影,I REALLY DIG THIS MOVIE
ZUXBRvtny7o_24,图片质量真的很好,THE PICTURE QUALITY WAS REALLY GREAT
ZUXBRvtny7o_25,我甚至会买这部电影的蓝光碟。,I WILL EVEN PICK UP THIS MOVIE ON BLURAY
ZUXBRvtny7o_26,我甚至会买这部电影的蓝光碟，总的来说，对我而言，这部电影我给三星，满分五星，是三颗扎实的星。,I WILL EVEN PICK UP THIS MOVIE ON BLURAY UM ANYWAYS UM THE MOVIE FOR ME IS THREE STARTS OUT OF FIVE STARS THREE SOLID STARS
ZUXBRvtny7o_27,因为我过得很开心,CAUSE I HAD A GOOD TIME
ZUXBRvtny7o_28,而且呃，这部电影我并不期待去看。,AND UH THIS MOVIE I WAS NOT LOOKING FORWARD TO SEE THIS MOVIE
ZUXBRvtny7o_29,但是它真的很好,BUT IT WAS REALLY GOOD
ZUXBRvtny7o_30,表演是正常的，不差，一点也不差。,THE ACTING IS ITS NORMAL ITS NOT BAD ITS NOT BAD AT ALL
ZUXBRvtny7o_31,喜欢的角色使这部电影成为一部真正好的电影,THE LIKABLE CHARACTERS MAKE THIS MOVIE A REALLY GOOD MOVIE
ZUXBRvtny7o_32,我愿意和朋友一起去，也愿意和家人一起去，在雨天观看，如果你能在午夜场观看半价的话。,IM WILLING TO GO WITH FRIENDS ALONE WITH FAMILY TO WATCH ON A RAINY DAY AND IF YOU CAN WATCH IT AT HALF PRICE AT A MIDNIGHT SHOW SCREENING
ZUXBRvtny7o_33,因为它值得,CAUSE ITS WORTH IT
ZUXBRvtny7o_34,所以，如果你这个周末想要找点乐子，去看这部电影吧。,SO YEAH IF YOU WANT TO HAVE FUN THIS WEEKEND GO WATCH IT WATCH THIS MOVIE
_dI--eQ6qVU_1,但我可以确保你，即使他们没有做到，它仍然会是个大热门。,BUT I CAN SAFELY ASSURE YOU THAT EVEN IF THEY DIDNT IT WOULD STILL BE A HIT
_dI--eQ6qVU_2,我非常喜欢它,AND I LOVED IT
_dI--eQ6qVU_3,我不知道漫画的粉丝是否会有同样的看法，因为我不知道它与人们如此喜欢的漫画或广播节目有多大的不同。,I DONT KNOW IF FANS OF THE COMIC WOULD BE AS INCLINED TO SAY THE SAME BECAUSE I DONT KNOW HOW MUCH IT DIFFERS FROM THE COMIC OR RADIO PROGRAM THAT PEOPLE LIKE SO MUCH
_dI--eQ6qVU_4,但是，作为一个观察者和对此毫无了解的人来说，这是一部非常棒的电影，非常有趣。,BUT JUST GOING INTO THIS A AS AN OBSERVER AND SOMEONE WHO HAS NO IDEA IT WAS A FANTASTIC FILM IT WAS SO MUCH FUN
_dI--eQ6qVU_5,我现在就告诉你，那真的非常搞笑。,AND I WOULD TELL YOU RIGHT NOW IT WAS HILARIOUS
_dI--eQ6qVU_6,它真的非常非常有趣,IT WAS REALLY REALLY FUNNY
_dI--eQ6qVU_7,你们中的大多数人都知道他是个相当有趣的家伙,AND MOST OF YOU KNOW HES A PRETTY FUNNY GUY
_dI--eQ6qVU_8,他让这部电影变得非常有趣，完全超出预期。,AND HE FUNNIED UP THIS MOVIE BIG TIME TOTALLY
_dI--eQ6qVU_9,所以那并不让我感到惊讶,SO THAT DOESNT SURPRISE ME
_dI--eQ6qVU_10,并且这种幽默感是有必要的。,AND THE HUMOR IT WAS KIND OF NECESSARY
_dI--eQ6qVU_11,我觉得如果他们没有在这部电影中加入幽默元素，那它可能就会过于严肃，甚至在某种程度上显得有些无聊。,I FEEL LIKE IF THEY WOUDLNT HAVE INSERTED THE HUMOR INTO THIS MOVIE IT WOULDVE BEEN JUST TOO SERIOUS AND KIND OF BORING IN A SENSE
_dI--eQ6qVU_12,但是这部分的幽默真的是点睛之笔,BUT THE HUMOR REALLY JUST NAILED IT
_dI--eQ6qVU_13,这部电影中的动作场景紧张刺激。,AND THE ACTION SEQUENCES IN THIS MOVIE ARE TENSED
_dI--eQ6qVU_14,我喜欢人们这样做,I LOVE WHEN PEOPLE DO THIS
_dI--eQ6qVU_15,当他们完全创新地提出这些全新风格化的动作序列开发方式时,WHEN THEY JUST COME UP WITH THESE TOTALLY COMPLETELY NEW STYLIZED WAYS OF DEVELOPING ACTION SEQUENCES
_dI--eQ6qVU_16,因为看到超级英雄四处打击坏人，无论是拳打脚踢还是其他方式，都是非常有趣的，你知道的，砰砰砰。,COZ SURE ITS FUN TO SEE A SUPER HERO GO ROUND AND KICK BAD GUY BUTT YOU KNOW PUNCH KICK WHATEVER BAM
_dI--eQ6qVU_17,但是当他们找到一种新的方式来解释这个时,BUT WHEN THEY FIGURE OUT A NEW WAY TO INTERPRET THIS
_dI--eQ6qVU_18,并在其中添加像额外的火花一样的东西,AND ADD SOMETHING LIKE AN EXTRA SPARK IN THERE
_dI--eQ6qVU_19,这使得它在视觉上更具吸引力,THAT MAKES IT MORE VISUALLY TRULY APPEALING
_dI--eQ6qVU_20,而且就是不同的,AND JUST DIFFERENT
_dI--eQ6qVU_21,它更能吸引观众的参与,IT ENGAGES THE AUDIENCE MORE
_dI--eQ6qVU_22,我真的非常喜欢它,AND I JUST REALLY ENJOYED IT
_dI--eQ6qVU_23,绿角侠做了类似的事情,THE GREEN HORNET DID SOMETHING SIMILAR
_dI--eQ6qVU_24,但他们对此进行了新的诠释。,BUT THEY TOOK A NEW SPIN ON IT
_dI--eQ6qVU_25,我就是非常喜欢它,AND I JUST LOVED IT
_dI--eQ6qVU_26,我觉得尽管在某些地方打斗的片段有点长，但我还是很喜欢。,AND I FEEL LIKE EVEN THOUGH THE FIGHTING SEQUENCES WERE A LITTLE BIT LONG IN SOME PLACES T
_dI--eQ6qVU_27,所以我是说，如果我戴着3D眼镜，以3D的方式观看这个，我会更加享受。,SO I MEANT IF I WAS WEARING 3D GLASSES AND WAS SEEING THIS IN 3D I WOULDVE ENJOYED IT A LOT MORE
_dI--eQ6qVU_28,我希望序列更长而不是更短,AND I WOULD WANT THE SEQUENCES TO BE EVEN LONGER RATHER THAN SHORTER
aiEXnCPZubE_1,布朗宁是平庸的角色,BROWNING IS MEDIOCRE ROLE
aiEXnCPZubE_2,她身上从未有过明星的气质感觉。,THERES NEVER A FEELING OF STAR QUALITY WITH HER
aiEXnCPZubE_3,她并不可怕,SHE ISNT TERRIBLE
aiEXnCPZubE_4,但坦白说，她是不可信的,BUT QUITE FRANKLY SHE IS IMPLAUSIBLE
aiEXnCPZubE_5,像普通的恐怖电影《未邀之客》,LIKE THE AVERAGE HORROR FILM THE UNINVITED
aiEXnCPZubE_6,并且视觉上令人震撼,AND VISUALLY STUNNING
aiEXnCPZubE_7,我不知道为什么有人会对这部电影产生厌恶，因为我真的很喜欢它。,AND I DONT KNOW WHY PEOPLE ARE HATING ON THE FILM BECAUSE I REALLY DO LOVE IT
aiEXnCPZubE_8,总的来说，布朗宁就是无法交付。,OVERALL BROWNING IS JUST FAILS TO DELIVER
aiEXnCPZubE_9,并且在电影中被许多其他表演所抢镜,AND IS UPSTAGED BY MANY OTHER PERFORMANCES IN THE FILM
aiEXnCPZubE_10,配角的表现或者出彩或者平淡无奇,THE SUPPORTING CAST IS EITHER HIT OR MISS
aiEXnCPZubE_11,热门角色包括奥斯卡·伊萨克作为主要的反派，就像我说的那样，温文尔雅的蓝色詹娜·马洛饰演火箭，而窃取了阿比·科尼什的甜豆，她是一个在群体中麻烦且不情愿的年轻女性。,THE HITS INCLUDE OSCAR ISAAK AS THE MAIN VILLAIN LIKE I SAID BLUE JENA MALONE IS THE SOFT SPOKEN ROCKET AND THE STEALING ABBY CORNISH IS SWEET PEA A TROUBLED AND RELUCTANT YOUNG WOMAN IN THE PACK
aiEXnCPZubE_12,错过的包括你知道的范妮莎·哈金斯,THE MISSES INCLUDE YOU KNOW VANESSA HUDGENS
aiEXnCPZubE_13,谁一无所有，没有任何礼物或伟大之处,WHO DOESNT HAVE ANY PRESENTS OR GREATNESS AT ALL
aiEXnCPZubE_14,而另一位令人震惊的，我是说绝对糟糕的卡拉·古吉诺饰演的维拉·戈尔斯基医生,AND THE OTHER HORRIBLE I MEAN ABSOLUTELY ATROCIOUS CARLA GUGINO AS DOCTOR VERA GORSKI
aiEXnCPZubE_15,谁的口音这么糟糕,WHOS ACCENT IS SO AWEFUL
aiEXnCPZubE_16,而且谁是荒谬的,AND WHOS IS RIDICULOUS
aiEXnCPZubE_17,她的性格也未得到发展，很脆弱。,AND HER CHARACTER IS ALSO UNDEVELOPED AND WEAK
aiEXnCPZubE_18,乔恩·哈姆和斯科特·格伦可能会带来你知道他们可能会是有趣的角色,JON HAMM AND SCOTT GLENN COULD BRING YOU KNOW THEY COULD BE INTERESTING CHARACTERS
aiEXnCPZubE_19,并且他们可能有非常棒的背景故事,AND THEY COULD HAVE GREAT BACK STORIES
aiEXnCPZubE_20,但是他们，你知道，他们对这个桌子没有任何贡献。,BUT THEY YOU KNOW THEY THEY BRING NOTHING TO THIS TABLE
aiEXnCPZubE_21,并且这严重地伤害了电影,AND WHICH HURTS THE FILM DRASTICALLY
aiEXnCPZubE_22,因为他们是有趣的角色,BECAUSE THEY ARE INTERESTING CHARACTERS
aiEXnCPZubE_23,并可能有有趣的背景故事,AND COULD HAVE INTERESTING BACK STORIES
aiEXnCPZubE_24,表演可以更好，现在非常平庸。,THE ACTING COULD BE BETTER AND IS VERY MEDIO
aiEXnCPZubE_25,"尽管如此，还是能在""Sucker Punch""中看到某种伟大之处。",THERE IS SOME SORT OF GREATNESS TO SUCKER PUNCH THOUGH
aiEXnCPZubE_26,首先，这里的视觉效果非常出色,FIRST THE VISUAL EFFECTS HERE ARE STELLAR
aiEXnCPZubE_27,他们是独一无二的,THEY ARE UNIQUE
aiEXnCPZubE_28,令人难以置信的爱糖果,INCREDIBLE ICANDY
aiEXnCPZubE_29,总的来说就是超级棒,AND JUST OVERALL SUPERB
aiEXnCPZubE_30,电影中的动作场景使用得非常出色,AND THE ACTION IN THE MOVIE IS SO WELL USED
atnd_PF-Lbs_1,它很糟糕,ITS BAD
atnd_PF-Lbs_2,哦天哪，这太糟糕了,OH GOD THIS IS BAD
atnd_PF-Lbs_3,我甚至不会降低自己的身份，花整整一晚上制作关于这部电影的视频。,IM NOT EVEN GONNA GO TO THE LOWS TO MAKE A WHOLE NIGHT VIDEO ABOUT THIS MOVIE
atnd_PF-Lbs_4,所以现在知道这一点，我并不是《终极终结者》系列的粉丝。,SO NO NOW KNOW THIS I AM NOT A FAN OF THE FINAL DESTINATION SERIES
atnd_PF-Lbs_5,我讨厌它,I HATE IT
atnd_PF-Lbs_6,我可能需要再看一遍前两部，或者只看第一部来稳定我对这个系列的想法。,I MIGHT HAVE TO WATCH THE FIRST TWO AGAIN OR MAYBE JUST THE FIRST ONE TO STABILIZE MY THOUGHTS ON THE SERIES
atnd_PF-Lbs_7,但就我而言，这个系列简直是垃圾。,BUT AS FAR AS IM CONCERNED THIS SERIES IS GARBAGE
atnd_PF-Lbs_8,当我听说这将要发布时，你可以感觉到我的兴奋。,YOU CAN SENSE MY EXCITEMENT WHEN I HEARD THIS WAS BEING RELEASED
atnd_PF-Lbs_9,现在我甚至不想谈论表演，因为它实在太糟糕了。,NOW I WONT EVEN TALK ABOUT ACTING COZ ITS JUST SO BAD
atnd_PF-Lbs_10,这真的是个笑话,ITS A JOKE REALLY
atnd_PF-Lbs_11,现在让我们来谈谈可能会吸引你去看这部电影的两个因素：暴力和3D效果。,NOW LET JUST GET INTO TWO THINGS THAT WILL POSSIBLY ATTRACT YOU TO THIS FILM THE VIOLENCE AND THE 3D
atnd_PF-Lbs_12,观众们请抵制这两者,VIEWERS PLEASE RESIST FROM THESE TWO
atnd_PF-Lbs_13,这里的暴力状况相当严重。,THE VIOLENCE HERE IS PRETTY BAD
atnd_PF-Lbs_14,这里大约有两个创新的场景，一个是通过游泳池排水口在直肠中进行的肠道旅行，另一个是轮胎斩首。,THERERE ABOUT TWO CREATIVE SCENES IN HERE UM ONE BEING IN INTESTINAL JOURNEY THROUGH THE RECTUM IN A SWIMMING POOL DRAIN AND A TIRE DECAPITATION THAT
atnd_PF-Lbs_15,轮胎剥离可能听起来并不那么独特,THE TIRE DECAPITATION MIGHT NOT SOUND ALL THAT UNIQUE
atnd_PF-Lbs_16,但是它的完成方式就像哇，那真的很厉害,BUT THE WAY ITS PULLED OFF ITS LIKE WOW THAT WAS SICK
atnd_PF-Lbs_17,我并不是说生病的那种，而是像“哦我的天，那太棒了”那种。,I MEAN NOT THE SICK LIKE OH MY GOD THAT WAS AWESOME
atnd_PF-Lbs_18,没有病，在我的天哪，那真是疯狂，那种疯狂的病。,NO SICK IN THE OH MY GOD THAT WAS CRAZY THAT KIND OF SICK
atnd_PF-Lbs_19,现在有很多不同的方式来表达生病。,THERES MANY DIFFERENT WAYS OF SAYING SICK NOWADAYS
atnd_PF-Lbs_20,但是，嗯，哇，啊，用两个场景来说这个，死亡甚至都不算特别，这有点苛刻。,BUT UM YEAH WOW AGH SAY THAT IN TWO SHEE TWO SCENES DEATH ISNT EVEN NEARLY UNIQUE IS A BIT HARSH
atnd_PF-Lbs_21,在赛车场和商场的场景，从开始到结束，大量的人以最疯狂的方式死去，这对于深夜和朋友一起观看来说相当不错。你知道我说的深夜和朋友一起观看是什么意思吧。,THE RACE STADIUM SCENE AND THE MALL SCENES IN THE BEGINNING AND THE END WHERE MASSIVE AMOUNTS OF PEOPLE DIE IN THE CRAZIEST WAYS ARE PRETTY GOOD FOR LATE NIGHT BUDDY VIEWING YOU SEE YOU KNOW WHAT I MEAN BY LATE NIGHT BUDDY VIEWINGS
bOL9jKpeJRs_1,我无法相信我竟然如此喜欢它，简直震惊。,AND I WAS UNBELIEVABLY SHOCKED HOW MUCH I LOVED IT
bOL9jKpeJRs_2,它充满了动作,IT WAS FULL OF ACTION
bOL9jKpeJRs_3,优秀的对话,GREAT DIALOGUE
bOL9jKpeJRs_4,角色们非常出色且塑造得很好。,THE CHARACTERS WERE SO GREAT AND WELL DEVELOPED
bOL9jKpeJRs_5,这真的只是一个温暖人心的故事,ITS REALLY JUST A HEART WARMING STORY
bOL9jKpeJRs_6,这是一部值得一看再看的好电影，你的全家都可以观看。,ITS A GREAT MOVIE TO SEE OVER AND OVER AGAIN YOUR WHOLE FAMILY CAN SEE IT
bOL9jKpeJRs_7,它并不那么暴力,ITS NOT THAT VIOLENT
bOL9jKpeJRs_8,XXX有一点点暴力，但不至于过分，所以你可以带你5岁的孩子来看。,XXX IT IS A TEENYTINY BIT VIOLENT AND NOT ENOUGH SO YOU CAN BRING YOUR 5 YEAR OLD
bOL9jKpeJRs_9,我真的非常同情《敢死队》里的那位父亲。,I REALLY REALY FELT FOR THE DAD IN THE EXPENDABLES
bOL9jKpeJRs_10,因为他在保护他的家人，即使他们失踪了，尽管他们是一群外来者，并且他们拥有所有那些力量。,BECAUSE HE WAS PROTECTING OVER HIS FAMILY AND AFTER THEY WENT MISSING EVEN THOUGH THEYRE A BEND OF OUTSIDERS AND THAY HAVE ALL THOSE POWERS
bOL9jKpeJRs_11,父亲只是真的很保护他。,THE DAD WAS JUST REALLY PROTECTIVE
bOL9jKpeJRs_12,他确保他的全家人都安全。,AND HE MADE SURE THAT HES WHOLE FAMILY WAS SAFE
bOL9jKpeJRs_13,非常温暖的,VERY HEART WARMING
bOL9jKpeJRs_14,非常感人,VERY TOUCHING
bOL9jKpeJRs_15,布拉德·伯德是一位出色的编剧和导演,BRAD BIRD IS A GREAT WRITER AND DIRECTOR
bOL9jKpeJRs_16,我认为整部电影中我最喜欢的部分是在最后你发现那个小婴儿有超能力。,UM I THINK THAT MY FAVORITE PART OF THE ENTIRE MOVIE WAS WHEN YOU FIND OUT AT THE END THAT THE LITTLE BABY HAD POWERS
bOL9jKpeJRs_17,它太可爱了,IT WAS SO CUTE
bOL9jKpeJRs_18,就是非常非常棒的电影,JUST THE GREAT GREAT MOVIE
bOL9jKpeJRs_19,我强烈推荐你们都去看《敢死队》。,I REALLY RECOMMEND YOU ALL SEE THE EXPENDABLES
bOL9jKpeJRs_20,当我告诉我的男朋友我们要去看《敢死队》时，他非常兴奋。,MY BOYFRIEND GOT REALLY EXCITED WHEN I TOLD HIM WE WERE GONNA GO SEE THE EXPANDABLES
bOL9jKpeJRs_21,然后，嗯，当我去到Blockbuster租了一部电影并把它带回家时，他变得非常失望。,AND THAN UM WHEN I WENT TO BLOCKBUSTER AND I PICKED IT UP AND I BROUGHT IT BACK HOME HE GOT REALLY DISAPPOINTED
bOL9jKpeJRs_22,我认为这是因为这部电影非常感人。,I THINK ITS BECAUSE IT WAS SUCH A MOVING FILM
bOL9jKpeJRs_23,我认为他不知道如何处理那方面的情绪。,AND I DONT THINK HE KNOWS HOW TO HANDLE HIS EMOTIONS IN THAT DEPARTMENT
bOL9jKpeJRs_24,所以这就有点尴尬了,SO IT WAS JUST A LITTLE AWKWARD
bOL9jKpeJRs_25,所以这就有点尴尬了,SO IT WAS JUST A LITTLE AWKWARD
bOL9jKpeJRs_26,但是呃，我们已经克服了那个问题。,BUT UM WEVE OVERCOME THAT
bOL9jKpeJRs_27,你知道，尽管《敢死队》已经上映很长时间了，但仍有很多人在谈论它。,YOU KNOW A LOT OF PEOPLE HAVE BEEN TALKING ABOUT THE EXPENDABLES EVEN THOUGH IT CAME OUT SUCH A LONG TIME AGAO
bOL9jKpeJRs_28,最近关于这个问题的讨论非常多，你知道的，它引发了很多争议。,THERES BEEN A LOT OF BUZZ ABOUT IT LATELY AND EVERYONES YOU KNOW A LOT OF CONTROVERSY OVER IT
bOL9jKpeJRs_29,大家都在说这真的很激烈,EVERYONES BEEN SAYING ITS REALLY INTENSE
bOL9jKpeJRs_30,我可以看到那个,I CAN SEE THAT
bOL9jKpeJRs_31,有些部分非常激烈,THERE ARE PARTS THAT ARE VERY INTENSE
bOL9jKpeJRs_32,但大部分来说，这是一部适合全家观看的温馨和令人愉快的电影。,BUT FOR THE MOST PART IT IS A FAMILY FRIENDLY WARM AND FUZZY MOVIEVOOVIE
bOL9jKpeJRs_33,那就去看《敢死队》吧,SO GO SEE THE EXPENDABLES
bOL9jKpeJRs_34,我知道你们会喜欢的,I KNOW YOU GUYS ARE GONNA LOVE IT
bvLlb-M3UXU_1,这真的是你所期望的,AND ITS REALLY WHAT YOU WOULDVE EXPACT
bvLlb-M3UXU_2,这绝对不是一个引人入胜的故事。,ITS NOT A COMPELLING NARRATIVE BY ANY MEANS
bvLlb-M3UXU_3,整部电影几乎没有角色发展。,THERES LITTLE TO NO CHARACTER DEVELOPMENT ALL MOVIE
bvLlb-M3UXU_4,然而，这部电影对于动作片迷来说却极其有趣。,AND YET THIS MOVIE IS INCREDIBLY ENJOYABLE FOR ACTION FANS
bvLlb-M3UXU_5,真的，这些家伙并没有什么惊人的故事。,AND REALLY THERES NO HUMONGOUS TALE TO THESE GUYS
bvLlb-M3UXU_6,不是一个复杂的故事,NOT A COMPLICATED STORY
bvLlb-M3UXU_7,但你知道，你并不需要一个复杂的公式来制作一部动作电影。,BUT YOU KNOW WHAT YOU DONT NEED A COMPLECATED FORMULA FOR AN ACTION MOVIE
bvLlb-M3UXU_8,有个坏人在那里，去把他击败，这就是你真正需要做的。,THERES A BAD GUY GUY GO TAKE HIM DOWN THATS REALLY ALL YOU NEED
bvLlb-M3UXU_9,在我看来，这部电影基本上是出于三个原因制作的。,THIS MOVIE ESSENTIALLY WAS MADE FOR THREE REASONS IN MY OPINION
bvLlb-M3UXU_10,第一个原因很明显，就是为了制作一部令人兴奋、愉快的动作电影。,THE FIRST REASON IS THE OBVIOUS JUST TO MAKE AN EXCITING ENJOYABLE ACTION FILM
bvLlb-M3UXU_11,而那就是你知道的，那就是你真正需要做的所有事情。,AND THATS YOU KNOW ALL THATS ALL YOU REALLY NEEDED TO DO
bvLlb-M3UXU_12,并且绝对在那方面体现出来,AND DEFINATELLY COMES THROUGH ON THAT
bvLlb-M3UXU_13,这部电影制作的第二个原因，也是我认为的真正原因，是西尔维斯特·史泰龙告诉自己我还行。,THE SECOND REASON THIS MOVIE WAS MADE AND IN MY OPINION THE REAL REASON IT WAS MADE AGAIN ITS SILVESTRE STALONE TELLING HIMSELF I STILL GOT IT
bvLlb-M3UXU_14,嗯，我得给他点赞扬,UM IVE GOT TO GIVE HIM CREDIT
